date,SMAcross-20/50(equal-wt),SMAcross-20/50(risk-adj),TopK-Momentum-30d/K10(equal-wt),TopK-Momentum-30d/K10(risk-adj),NDX100-EqualWeight-BH
2023-10-26,947664.0340415093,984459.7571825067,999178.8339152795,1037351.0268662516,1266443.458100825
2023-10-27,943497.3299799082,978076.6006368034,990495.2717550483,1026151.5172231073,1263417.9742683307
2023-10-30,954009.9239628525,988441.757147211,993383.8269224516,1028066.0241615368,1272621.6351442116
2023-10-31,958768.0282117936,994368.5939682022,995404.4948993622,1031203.6030286426,1284736.0117530918
2023-11-01,971325.1863203621,1007516.2415377181,1010559.1766263283,1047506.206087758,1301129.8812589357
2023-11-02,993202.6292842161,1025840.8956386723,1024283.1263453099,1059991.2556606568,1333845.1093033706
2023-11-03,1005632.0527336872,1037158.1569441269,1049481.021780713,1082016.2356933649,1354388.139143387
2023-11-06,1006854.9855192498,1039674.4580127955,1040221.060562701,1076337.7759445682,1351322.2021303275
2023-11-07,1015158.1842780832,1046570.8304053874,1052088.2195086617,1088032.7833529986,1364018.3756050095
2023-11-08,1018545.0167588304,1048565.6584596504,1050987.359594136,1089962.6934214798,1361825.50241955
2023-11-09,1011556.8255559356,1041297.1064539063,1037573.9906496283,1074161.523155236,1351030.2778954436
2023-11-10,1036112.5837888778,1063700.142198685,1068190.7211998275,1103016.0485074173,1380848.3521754534
2023-11-13,1035456.4246709056,1063404.902650333,1062473.828387641,1097084.5200281916,1379376.3596785055
2023-11-14,1054555.7860125978,1082134.5289207776,1084260.985842884,1119777.2643528641,1412895.1184480025
2023-11-15,1051670.5672355124,1077662.4457819567,1087176.5796161338,1116001.1318933119,1414806.2552798258
2023-11-16,1050772.299976251,1074524.5093578943,1079507.1576264168,1111012.884659437,1409861.418207848
2023-11-17,1056157.9971197445,1079007.7932002903,1085703.4020164055,1114629.5676446795,1415623.896751306
2023-11-20,1070009.8919488415,1090402.4057339728,1108984.537938678,1134960.5861648796,1431961.6779451713
2023-11-21,1063635.7253440842,1086361.6085780703,1093772.659636326,1123199.4965365932,1424187.9778068406
2023-11-22,1068884.428700955,1091387.3525080401,1105749.1756605008,1134622.254110461,1429447.0251530109
2023-11-24,1071323.7096110533,1093476.0125246153,1110821.7839258353,1140219.7473144848,1432636.4684604509
2023-11-27,1069782.492264293,1091825.7520241616,1109561.626287295,1138783.0602932756,1429896.5576372482
2023-11-28,1070558.7385136352,1091459.0531356689,1112552.164778659,1138467.7513536331,1431990.8411980122
2023-11-29,1075598.946942504,1094184.5039649024,1125032.576901249,1149430.9843054235,1438273.3450175193
2023-11-30,1076839.1073454618,1096772.1125427152,1125506.86506114,1148209.923000234,1440232.0987174788
2023-12-01,1085386.6377243102,1103923.6524740888,1138479.4487001507,1157573.9185565405,1453369.238056415
2023-12-04,1078884.336679432,1098750.3972762348,1136749.7025257405,1154371.209625755,1446629.1848134848
2023-12-05,1074774.3413758266,1094833.0984329013,1141506.2978507974,1156162.763734159,1439558.8096263504
2023-12-06,1071030.649807976,1093587.5405160766,1130076.5311214165,1143964.4891166575,1433346.2314926712
2023-12-07,1081753.4534690687,1101875.8378677617,1141334.004157809,1156983.001620053,1445974.4326726298
2023-12-08,1086014.8111597388,1103180.5134862615,1148794.899473772,1161079.1581593254,1451061.7693759266
2023-12-11,1102038.922773916,1120452.196526312,1153431.2922536673,1171509.3397093618,1472437.3546396557
2023-12-12,1110136.4873856914,1129690.368028345,1159319.4874558956,1176418.1701551597,1482045.4429009585
2023-12-13,1127972.6199377608,1146409.26796431,1174779.0993402277,1193819.8251078737,1508145.499785163
2023-12-14,1132109.4172650247,1145937.938168628,1189585.6521724318,1212801.1327052922,1512843.1318957484
2023-12-15,1133552.1851212308,1146790.9986908054,1192960.5969841112,1218025.4263349145,1514321.69536306
2023-12-18,1136458.8035617033,1150437.0587846665,1191079.8123769388,1217576.994364032,1517944.9451983273
2023-12-19,1141412.0326091184,1154476.4505847346,1194411.5640387686,1219573.818794253,1526326.5372697108
2023-12-20,1120167.7997486952,1134618.6788216725,1168523.313333233,1190235.9029919368,1499900.299086929
2023-12-21,1137133.8945550208,1149457.157264733,1192288.5435924751,1214931.5438041056,1521193.325259687
2023-12-22,1140772.409015394,1153456.5939130364,1187923.3427307485,1210792.9090690352,1525454.274481063
2023-12-26,1148112.5311197527,1159973.2677258106,1206573.7850817,1230262.7778285278,1535750.675466818
2023-12-27,1150846.2969113134,1162095.0225089751,1209956.333440103,1232737.537488021,1538883.63519012
2023-12-28,1151974.7732155141,1163172.5617226816,1213560.9081935058,1234113.9486358864,1540130.6846172917
2023-12-29,1145361.719769775,1158665.9934874903,1197253.9243952532,1223271.5923524552,1531673.6188619467
2024-01-02,1127247.2870341032,1142358.6347816128,1167731.0179354667,1191058.3863656572,1509328.2032543272
2024-01-03,1111250.9182150348,1128393.8325619947,1143518.3660865822,1172918.1408113807,1489590.1584930008
2024-01-04,1110625.1664969227,1126761.6814240762,1152404.2332046435,1176833.9844180534,1487412.2852200184
2024-01-05,1111011.009735693,1126861.8423192294,1146305.2247256762,1173804.5468211786,1487460.4954773427
2024-01-08,1133562.4634182951,1147499.4727495213,1167781.2336628435,1199480.4394840982,1515553.101226248
2024-01-09,1134696.7437873138,1149160.1017300182,1169194.2586811974,1205920.7052167428,1515167.3057278662
2024-01-10,1138838.694007435,1153255.8888557618,1173712.6573571707,1210229.1622044337,1520565.2768778298
2024-01-11,1140216.3972213855,1154783.3268619822,1181348.1659136699,1219560.2078468557,1521775.4023207
2024-01-12,1140654.520532471,1157395.6934502835,1173590.702205066,1211705.585013339,1522294.6107234065
2024-01-16,1139175.279211789,1155239.636063475,1182764.1305579476,1220375.7680927678,1521171.4261202742
2024-01-17,1133240.8066794795,1149106.8629905924,1167491.5325381057,1204185.6971312093,1513438.516171427
2024-01-18,1148595.5360381224,1162587.547323921,1186907.4296151192,1218939.793780128,1532209.8260892665
2024-01-19,1166659.176205351,1176974.495571216,1227889.6310067866,1252537.4576316942,1556025.8463101883
2024-01-22,1170841.8218066932,1179497.3736170891,1226919.5803036625,1256777.7218825915,1563355.916978196
2024-01-23,1175368.714631847,1184654.3675806865,1227741.1807950009,1257263.9969003946,1568782.4739977897
2024-01-24,1174779.7144711271,1180436.0032038155,1241767.5089734232,1260462.342309026,1565090.0155764525
2024-01-25,1180102.3136480257,1187782.1805352373,1236503.004961017,1255721.302949874,1570787.410543226
2024-01-26,1175191.4432160198,1185009.2820141653,1230290.4435332983,1250877.505535313,1565460.6870326821
2024-01-29,1186938.3516840911,1194626.7453336178,1255241.5588747791,1274984.615157147,1581393.686405747
2024-01-30,1178937.7990005438,1190713.491768925,1234836.8690016617,1258785.2868341058,1571695.9379853865
2024-01-31,1160259.027424621,1172960.9904977395,1213583.752076499,1235144.8782101113,1547310.2087543912
2024-02-01,1172528.718966023,1186285.7289018065,1231085.3417787198,1256098.9109519548,1564801.4405914196
2024-02-02,1182944.944464011,1194249.6090073092,1269596.3045417478,1304450.6891679615,1573080.9092318644
2024-02-05,1180665.9440951068,1190891.6301688997,1268744.1373023435,1306887.7581662333,1566616.076188588
2024-02-06,1181340.4197110196,1192439.7728757507,1263846.428709143,1301516.4148983967,1575235.8847933754
2024-02-07,1192944.2290242491,1201653.4487698448,1298494.2589994664,1324287.48173405,1588887.7119341313
2024-02-08,1205768.400854464,1210996.423257777,1296087.8039819894,1317563.000277945,1605515.7041622973
2024-02-09,1214961.444548255,1216475.4780188089,1310285.1205085786,1335577.1604051362,1617788.2761346623
2024-02-12,1214728.3650315811,1211239.2889823974,1339782.6175251773,1332211.2342331656,1622801.5680586353
2024-02-13,1189731.1024713982,1192026.4089528539,1296579.5334015961,1311158.7155433376,1590781.902600219
2024-02-14,1207161.3621713456,1204532.6861432528,1336918.6078580641,1345784.4770420392,1612734.620741728
2024-02-15,1217741.5611551208,1211659.395299159,1354346.8854190293,1356778.2502820925,1626599.0471251924
2024-02-16,1205751.3706346434,1202087.5199751602,1329459.612455444,1333961.379683282,1612072.533217486
2024-02-20,1196490.050804318,1198690.9992877173,1289749.9188558173,1299448.331186155,1603618.5261261906
2024-02-21,1186078.8241944427,1192222.8318383563,1230572.8451167138,1203643.077487294,1593861.3674043587
2024-02-22,1220782.212110962,1220622.0458885848,1296269.0547247212,1271110.2924641275,1628634.4817466165
2024-02-23,1218971.24825843,1220350.9554042115,1282116.0032561051,1252517.8201502836,1624316.8828989705
2024-02-26,1229575.6797747489,1225626.8923564362,1310299.088423256,1271058.186712407,1633252.5502224094
2024-02-27,1235308.826158827,1228279.2134164197,1319885.2471063212,1274029.232622965,1640653.7270686282
2024-02-28,1234467.8616881438,1227615.1512932645,1330199.1519625054,1282524.9172345547,1637054.1104523477
2024-02-29,1245664.4345135589,1232673.1453345912,1357414.8754446267,1299518.920551118,1649197.5725215923
2024-03-01,1263857.1765840845,1246978.7618159433,1395591.5531368244,1340435.5394965378,1669098.303054245
2024-03-04,1266220.4588922216,1246442.0803298517,1427604.3663318797,1357473.0500574212,1666234.0316650313
2024-03-05,1242742.1735789909,1229759.8080148625,1379733.5330760635,1324181.7011652554,1638561.9526865033
2024-03-06,1258998.4265978641,1238967.5179237265,1443761.2924951084,1371393.245186423,1655820.5441254117
2024-03-07,1272018.1634680985,1247298.0078822835,1473725.374924713,1396499.7268718434,1672945.6377253146
2024-03-08,1254903.3966086926,1234296.4826172583,1458269.3561627863,1382416.2344826295,1657286.5060389205
2024-03-11,1246183.7205614252,1230531.5005048073,1430139.2982693163,1352476.0730051901,1656526.450150728
2024-03-12,1260728.5978619352,1240652.178538119,1459003.806824048,1369303.3505832227,1670416.8639220987
2024-03-13,1254217.4802683908,1235235.4293920854,1469454.801954486,1359621.857343956,1664500.6940244567
2024-03-14,1245002.2036064954,1228967.79725443,1449988.742105813,1346165.0899837238,1652253.466750754
2024-03-15,1238347.8890568998,1222755.002821117,1446022.7086419603,1337751.7490555474,1639946.7529798523
2024-03-18,1240714.298062047,1225048.399466104,1448301.8843884,1352559.7780322211,1650393.2628675448
2024-03-19,1241708.3414888948,1229498.463922731,1441031.2612719694,1354280.9889921949,1652000.9653144795
2024-03-20,1259260.9823512777,1242746.9011054698,1486244.0782950248,1384591.5083316474,1672717.7850537403
2024-03-21,1273897.4921664782,1252472.9637445298,1505792.7039942865,1402712.1959896346,1683945.661780903
2024-03-22,1269558.286252414,1248076.25828291,1507030.9634391663,1407358.7478514805,1678427.1055404048
2024-03-25,1271834.0350736221,1243191.039111751,1565124.8475498843,1430122.2545831327,1679510.8520750667
2024-03-26,1270850.5527997569,1241882.5261476748,1547870.8539742182,1413455.0894179025,1679357.9610425783
2024-03-27,1277429.3708830546,1252189.945405859,1539720.7443714899,1405015.1950418528,1688834.3112272436
2024-03-28,1274498.669058352,1251852.1415793356,1520857.3487416103,1400391.2711296594,1686061.2285019676
2024-04-01,1273258.8820458464,1248608.4041030183,1526926.303535028,1408613.392465041,1684372.757851145
2024-04-02,1260344.875124201,1237443.9197521661,1512888.208141966,1398874.189251044,1667768.397128817
2024-04-03,1267902.55460753,1241865.6221660695,1540909.6967921585,1418310.7075190232,1671749.8813201361
2024-04-04,1247435.1302575425,1224720.9204350829,1508924.5362947658,1387466.5073302034,1647627.472702365
2024-04-05,1264542.8906159191,1240805.3964967048,1528529.5642697886,1416029.427779931,1663984.065533077
2024-04-08,1267481.689260845,1242427.6148550734,1540395.5991200097,1421752.6892218222,1668895.4503968055
2024-04-09,1268063.2777676259,1244193.9531940902,1524706.9664031272,1414232.5344120138,1675276.7862423405
2024-04-10,1256988.790694582,1232754.3112062272,1542694.3358112313,1424844.3795906478,1655799.5792366536
2024-04-11,1271631.091538263,1243358.5018082093,1562730.6940038768,1441091.6100236143,1672310.40805515
2024-04-12,1248040.4012709372,1223317.0722273183,1523056.5263851346,1411259.5822069412,1640793.4701686476
2024-04-15,1228022.1973863423,1207627.1386248146,1479302.7317228697,1383210.3765393721,1616406.2936587525
2024-04-16,1228711.7368158372,1208153.4056817775,1473689.2825377276,1380938.4948397418,1614736.8118261697
2024-04-17,1209639.1331092855,1195952.5461256548,1458401.2532717017,1370820.4875197737,1596592.7173441236
2024-04-18,1200412.1839973915,1189141.6887903032,1446602.354761709,1363098.583664192,1586301.2097114376
2024-04-19,1180828.3030033277,1175836.9496547708,1439155.7530525215,1364174.745301673,1568041.087744662
2024-04-22,1195592.645485891,1186984.5730296145,1454317.517864553,1377242.0024521966,1586031.1216422261
2024-04-23,1213806.2490524345,1199482.9467338852,1468445.2124457294,1382473.5009129767,1608825.4646465417
2024-04-24,1217578.93869262,1206642.759255929,1468673.6395480651,1388888.5991632645,1614480.8786750871
2024-04-25,1216053.4737983802,1204866.6864995817,1468550.3992505686,1391813.382460707,1610602.263878458
2024-04-26,1235239.7140041178,1218831.521323538,1514843.1188328103,1427997.2509338346,1622278.265794972
2024-04-29,1236105.103236259,1222267.1363571985,1497083.2900216791,1417440.4673122864,1628366.7351557321
2024-04-30,1212330.2113547758,1203204.034813387,1472399.2883818287,1400105.0066665797,1597042.4598037922
2024-05-01,1199980.9326381837,1191481.6704295294,1446250.1150640717,1367005.6524200188,1586554.6532100104
2024-05-02,1210013.6781856935,1199846.9434444048,1458457.8257402547,1374484.45478952,1606480.2438454523
2024-05-03,1220552.589130301,1210411.6217950457,1474187.630157897,1392608.8240150958,1629056.2075249013
2024-05-06,1232699.734651288,1220990.2839334188,1473958.3160957347,1394228.968462603,1645450.4597921574
2024-05-07,1230932.4340639957,1222859.4418720785,1466909.6476169308,1393250.9640443968,1643717.3092520735
2024-05-08,1229702.1843078937,1221077.505052538,1470360.0301531604,1395203.6720270326,1637423.3409690098
2024-05-09,1240993.3823503463,1231445.9177869186,1478879.7411998997,1405747.360383289,1644027.6053904174
2024-05-10,1243216.2775303116,1232103.7036793034,1478638.0786467202,1405647.3149940106,1647044.340343844
2024-05-13,1247984.6973472307,1234368.1677567137,1482787.5619514314,1408171.6039146534,1650500.7217412773
2024-05-14,1252674.0072145113,1237403.6526574336,1486402.5929480272,1415521.184866362,1657602.3518020022
2024-05-15,1265676.7710713653,1247318.1960982387,1511320.2402842087,1436446.6316209568,1679506.6590247906
2024-05-16,1265354.7149756362,1247860.1635958026,1505186.338038319,1431225.457508384,1679130.453503509
2024-05-17,1264143.7263899215,1246327.2948368245,1508568.8123692393,1433861.954807431,1678621.34613117
2024-05-20,1273177.383803329,1252024.1815581955,1525479.3657884626,1451003.240205442,1689598.5508313964
2024-05-21,1275453.4554293503,1253493.8475213419,1515881.825307076,1443388.0543840965,1686092.2158392093
2024-05-22,1274697.6470845172,1254553.1952995912,1510055.8998504458,1441537.246224307,1685477.639862874
2024-05-23,1265551.6536906562,1243302.715731922,1495895.7835616565,1423268.2928961872,1669650.0768177547
2024-05-24,1274959.344024249,1248323.2835524161,1519653.1378379695,1445652.210578732,1680749.1873801132
2024-05-28,1273495.3618882352,1244474.9975423866,1519374.273067793,1443272.9944486606,1695449.6136926562
2024-05-29,1261905.8213079711,1233983.506933669,1514044.4254507376,1418983.2153263367,1680495.540400893
2024-05-30,1257531.3448902857,1230722.6646318275,1496379.9314458533,1390209.5094058274,1674242.227121241
2024-05-31,1259406.0884520675,1236507.1465463755,1485677.3753968359,1385419.5370351062,1680660.435927479
2024-06-03,1258993.522157128,1235210.6744734773,1496006.6262392483,1382665.7998072847,1677706.5158519878
2024-06-04,1260555.330816231,1239530.5974533877,1487620.2430376154,1366110.3821817136,1680292.9560167212
2024-06-05,1287308.8879610253,1259664.1646757396,1539551.0340965907,1415367.6629655354,1707622.3845607662
2024-06-06,1282704.2596197692,1257285.2347888132,1531987.7925270228,1409367.0755893602,1705723.084038205
2024-06-07,1279267.811050809,1255075.9599257857,1513800.0362857727,1393660.4437827591,1701973.5707982124
2024-06-10,1290462.9408377109,1260470.827969035,1530928.1735845003,1400403.3027638355,1712740.6040674297
2024-06-11,1294178.0716870131,1263558.8518686658,1539523.9497661921,1404098.4918575387,1716172.1010678094
2024-06-12,1310578.1746410015,1275236.1553788662,1576252.7628888136,1429526.2310527386,1731101.1871343867
2024-06-13,1309068.7060253462,1272420.830448012,1573812.422001355,1433208.7703994093,1722153.700344002
2024-06-14,1309457.4617039552,1273265.8887510782,1582783.3143935564,1432110.6503997543,1724708.5220769073
2024-06-17,1325537.5821855366,1287523.5886680305,1616093.4017002694,1465485.2155258204,1743551.5293712758
2024-06-18,1331783.1647720933,1290703.7756952154,1643603.6728683328,1492332.2518431619,1745093.1638894198
2024-06-20,1317507.2534642606,1281670.6018689189,1578513.4338279206,1430392.376347895,1738887.7757720156
2024-06-21,1318984.269834472,1285177.4317350269,1557709.730151459,1400747.5095101458,1745037.2158171812
2024-06-24,1313787.1279020752,1285356.1158112693,1501986.5608684847,1345905.754626621,1743106.6301237647
2024-06-25,1331418.53331283,1296325.1414879917,1539667.65231776,1356958.8332910317,1756920.0692588699
2024-06-26,1327339.8364977476,1291744.4447328472,1538054.5896551926,1353198.0740370033,1751091.8719576164
2024-06-27,1331035.593129131,1293466.1878397276,1543047.3571179456,1354519.8117294954,1758376.364039913
2024-06-28,1326704.9520503376,1288029.9079218935,1524179.1149986533,1344525.4793443512,1753958.9267387136
2024-07-01,1328007.9683653417,1286076.811802341,1528718.955307998,1347360.1512172183,1750157.3101914665
2024-07-02,1338551.6440670863,1295636.2966934815,1548290.1189634386,1364255.8162140062,1763958.7540300125
2024-07-03,1343467.9698836647,1296782.6069810388,1574514.0421297809,1383238.6041541381,1768805.3661834854
2024-07-05,1357470.0936387044,1308966.630835375,1621156.9704369998,1426325.471993248,1784038.8251666864
2024-07-08,1360793.1780421736,1309833.4387003703,1637405.5501013573,1438237.7401489068,1784535.0542731148
2024-07-09,1357088.5999192686,1305675.2747450857,1637968.995177751,1437310.118382919,1779165.9710787844
2024-07-10,1372357.2814645593,1319104.3447239746,1667306.4522633236,1463200.3722269866,1794095.8237378392
2024-07-11,1352916.4757373054,1304282.7043314413,1618996.504245029,1414410.6212351555,1784119.26747437
2024-07-12,1365061.2610701385,1314665.0767005223,1642843.1505015069,1437054.6696558367,1800763.8738514564
2024-07-15,1372047.5367178586,1320997.2725820031,1652785.2720720756,1449305.3130881772,1809535.3672539934
2024-07-16,1379153.0259229955,1330606.7013802978,1651395.4543176147,1449325.796883351,1825629.9631207266
2024-07-17,1335491.748192755,1299178.2617635657,1582198.0207178625,1399662.7199682489,1784822.6497724284
2024-07-18,1325009.4448083348,1289202.6695017347,1570903.8554754558,1383749.6987883768,1770499.3113758967
2024-07-19,1312974.5261841132,1278952.9915918307,1548827.8401945932,1357943.8546346736,1762215.8736725582
2024-07-22,1330408.3702009583,1292775.0398439022,1554155.9476986676,1360807.496447018,1781474.8897996743
2024-07-23,1323819.3056493949,1285641.6621598941,1559522.1687964308,1362090.9500065087,1769276.4698978455
2024-07-24,1286095.645125984,1257927.8917898664,1490271.717849999,1315233.9092220208,1727573.9877504678
2024-07-25,1278884.4147833972,1253602.041912467,1501737.947092815,1332034.3858569819,1716410.8744598886
2024-07-26,1294655.424982991,1267676.5843218958,1528913.204354345,1352355.8193239963,1733154.6201804678
2024-07-29,1296289.0429315302,1270045.1653487347,1543913.0452568827,1359231.170589976,1735412.6492566483
2024-07-30,1285624.2387138836,1265822.0836707035,1540487.160646225,1358962.9526514688,1721027.7477252579
2024-07-31,1306922.0314653928,1276025.4326221198,1545090.029767434,1359880.2206953894,1755558.945069996
2024-08-01,1283559.8717461305,1264540.72381734,1544614.4413788528,1373317.7921965613,1717824.2836120722
2024-08-02,1250359.8571263037,1239535.5317598374,1511991.5300718052,1347314.4721776354,1674793.954820091
2024-08-05,1216351.7197479873,1206617.2705992889,1474830.2206305386,1312430.3811443525,1637124.6304443663
2024-08-06,1226572.4108256758,1215193.4467390003,1470536.1836435264,1309674.2843091637,1656319.3189679987
2024-08-07,1219688.1331402205,1210417.7293463594,1462902.5297138912,1308797.8366682776,1645967.9293407674
2024-08-08,1244088.9234266267,1227546.9947548814,1481182.6266694183,1315714.16396714,1696537.4173400577
2024-08-09,1247465.3633034746,1230502.0465470103,1483659.1428620485,1314788.1496386908,1700861.956331184
2024-08-12,1237837.8081013733,1222197.393372521,1472950.7311770057,1304213.337481879,1694357.5489534675
2024-08-13,1255969.0370623346,1237114.219164157,1494093.0449335668,1321412.0042801548,1731450.0519638644
2024-08-14,1255648.1451183606,1238569.509684877,1490003.2701741627,1314050.3780399133,1732502.2767443212
2024-08-15,1270163.7045341383,1250962.7670689265,1510157.6386613382,1329436.1130645808,1769594.6942808842
2024-08-16,1274852.703550298,1254288.4385751481,1519373.9990531118,1337369.1071874448,1774143.0751457547
2024-08-19,1286325.7093885883,1264744.7640701237,1528390.850749437,1348376.4393053548,1794477.4460668417
2024-08-20,1285695.644721894,1264305.2733624454,1527363.745145048,1346286.0389435904,1788713.169835922
2024-08-21,1292670.0647900351,1271151.7111881555,1531650.471462782,1349573.7512056588,1804997.811520824
2024-08-22,1286835.9922328503,1268508.5492370753,1518232.3303786227,1343289.6965780433,1782106.5732683432
2024-08-23,1294623.959357675,1274719.418897106,1528762.553479253,1351910.4901230538,1803071.5772364577
2024-08-26,1285965.1005374643,1272737.8681250028,1523301.631360629,1350800.3932201709,1787239.443874468
2024-08-27,1291247.5766119258,1276596.2925405318,1534277.204531383,1357718.986546371,1792136.9611901771
2024-08-28,1283723.795532979,1271730.5519720758,1516902.343103584,1344682.9337196997,1773558.854344171
2024-08-29,1287725.8116547419,1273771.0169096463,1530418.2487434896,1360167.1674015054,1782383.9015609785
2024-08-30,1292359.5413628544,1279222.7445431342,1527583.3891298657,1357127.5231070626,1800701.432346038
2024-09-03,1276076.60927093,1271265.316303052,1475899.2461147103,1314458.5074721486,1753998.3031911233
2024-09-04,1278080.9314043585,1274509.0780289087,1473274.0356225464,1315018.4924513025,1750751.0478148432
2024-09-05,1270931.4484313536,1267303.9255995597,1469834.7285695116,1310726.1765599577,1741902.15065871
2024-09-06,1253823.6320946147,1252762.2262047566,1448529.5377640896,1293238.352319504,1708451.9934236875
2024-09-09,1273876.3494829908,1270889.4289105267,1482465.0039645887,1322075.74031187,1734719.2916484894
2024-09-10,1278809.1868567667,1274829.2021817463,1483103.824942859,1321713.1277305752,1740690.0662693437
2024-09-11,1291116.5035116796,1280859.523159277,1508783.5381997204,1344731.1841040934,1765903.9659694533
2024-09-12,1303539.826564456,1291375.4060027744,1534053.714755597,1362507.6094475738,1779111.2062192594
2024-09-13,1309909.8110153638,1296355.1851064032,1549706.3053713623,1372217.9209033241,1796430.7081368896
2024-09-16,1311753.8244976534,1299838.5466613185,1548542.574656553,1375252.882874216,1797652.939442731
2024-09-17,1306260.6861810084,1292230.5829584384,1558178.53738791,1380979.7539197742,1797345.9294891781
2024-09-18,1302336.9002805036,1288320.0075829825,1554277.6377574562,1376033.665598872,1790582.9232515928
2024-09-19,1321280.1909772863,1301698.0441028196,1579113.6236576396,1394869.109415285,1828121.9529261626
2024-09-20,1324331.2644543017,1302471.9942286473,1575383.975791519,1390085.9942823383,1825227.17201349
2024-09-23,1328179.9059009843,1306030.6575087935,1580922.733043587,1394519.376342342,1831258.2632062554
2024-09-24,1329281.6450450656,1306210.3054729283,1581429.8374203066,1398194.7777352165,1837874.2838631908
2024-09-25,1326769.6980775623,1301598.8958546037,1591684.6322415676,1403401.8433933414,1834170.7624108186
2024-09-26,1334475.5277362326,1308624.929551491,1595001.9577923932,1408549.7073896069,1854544.3362402073
2024-09-27,1329944.7751340799,1306077.660748017,1600629.2160825178,1406825.3468539645,1851665.662527256
2024-09-30,1332847.9075636067,1309627.0138663035,1592028.6275205414,1396830.9986382376,1851798.6072396727
2024-10-01,1320130.7250627757,1299535.6368284943,1572636.829310154,1378933.5624362095,1833732.54431717
2024-10-02,1320565.7653391662,1298261.2564613319,1574541.545644683,1380806.208576803,1838901.34268697
2024-10-03,1318188.3372009941,1293180.4891561668,1582599.6900384717,1379812.842704365,1834485.603292608
2024-10-04,1333430.4032641202,1302681.5903004243,1620288.3747649216,1403688.1871476786,1854995.331639506
2024-10-07,1320712.1216050081,1288856.8870682449,1612348.780335562,1393512.1939854391,1837540.3461191584
2024-10-08,1337294.437261836,1303298.0079419473,1644675.8506407647,1420227.8748131231,1858985.048008849
2024-10-09,1348641.531381429,1314558.7538345533,1637147.0997730994,1423457.5373578183,1874725.1805864507
2024-10-10,1346496.3655718772,1311583.576832672,1627619.3363095145,1415407.4208289036,1872300.3755168978
2024-10-11,1360776.80618205,1324305.6386805426,1668167.9955271748,1439307.4130890009,1891437.323019544
2024-10-14,1369782.9210899519,1333145.3670640755,1647310.1434105753,1430641.867217387,1904160.0165662533
2024-10-15,1351998.4744396908,1324614.9437231494,1598643.2706934733,1397667.8433456447,1878109.4859399518
2024-10-16,1356404.9952726609,1329816.5077736375,1620365.9459097919,1410602.4115399404,1882005.1641257575
2024-10-17,1353149.8741296174,1327121.915077966,1613958.9398482565,1407061.263738888,1878522.3523398633
2024-10-18,1363829.3317820062,1336167.4289536057,1639143.309968084,1422548.409327667,1891994.318674825
2024-10-21,1361001.2580753695,1332566.5696630746,1661171.1953090373,1452490.5336415216,1884231.7498716272
2024-10-22,1359252.443352199,1331685.6565821723,1659314.3445795793,1449183.1386796432,1884672.0906440741
2024-10-23,1339860.880776746,1315900.3121128133,1627963.7281203414,1425858.7329295748,1862190.5800748814
2024-10-24,1349884.036294759,1320782.4524177192,1653269.6106425214,1440310.6888438347,1872698.1006199287
2024-10-25,1355664.0765586994,1324344.2187090977,1663534.7831356751,1449599.8726443306,1878932.6114935153
2024-10-28,1360474.4559924991,1327260.2799784746,1681536.9293212588,1457389.6315504136,1882121.4992509342
2024-10-29,1370225.030827727,1333734.2664767231,1684590.2297074625,1458230.276606487,1893896.2016569227
2024-10-30,1358896.4840778084,1327510.9028350653,1650430.8967430296,1432823.287198146,1881396.5235604686
2024-10-31,1336923.5879833573,1311128.228861504,1618417.9864769361,1406855.3977975792,1850722.193204474
2024-11-01,1344360.1810814538,1317764.5754165964,1636891.6393765109,1429218.976461995,1863226.5623901326
2024-11-04,1341033.4018527167,1317260.8325034683,1627492.299982062,1428401.0435525253,1859308.2312048592
2024-11-05,1360080.6323592502,1333293.3544225122,1660899.9174528725,1457841.701998764,1883516.4088613016
2024-11-06,1408396.3374036043,1376351.396036712,1745140.6842292591,1521551.5525110688,1935932.0111147922
2024-11-07,1432583.2323519029,1396418.2112919665,1834973.8523344044,1591819.8381412404,1967602.451806607
2024-11-08,1445587.9862623182,1406445.3839175075,1929958.8883100979,1689515.0983585368,1980091.8894330442
2024-11-11,1459125.0305662975,1416658.4897447086,2010173.4325974376,1738034.8151043158,1988002.5331586958
2024-11-12,1458307.730891414,1419657.6812963765,2005795.64607359,1740081.9777214625,1983015.298031888
2024-11-13,1459121.6563382158,1421069.1342856619,1998720.834315555,1731347.9939754244,1980098.3872994804
2024-11-14,1446733.7944548805,1409007.8317389926,1962956.516910238,1702237.9492443705,1965889.6799966416
2024-11-15,1420013.0359630163,1380466.5391122168,1967025.3898435035,1680130.0982037904,1924617.6997797259
2024-11-18,1429577.315476721,1389033.519355994,1983952.6135759954,1682673.9833772525,1938678.065980669
2024-11-19,1437676.1392785325,1393668.1385535456,2051547.4000692742,1727960.2964423853,1947063.465140047
2024-11-20,1444417.3401563994,1398376.410863747,2072580.5643657467,1734878.5621295518,1954666.255667802
2024-11-21,1458051.4273835975,1414605.5993167718,2066346.3149408083,1752335.6116694428,1973000.008650572
2024-11-22,1471124.5488471675,1424999.173968724,2111716.096961533,1771848.9844380317,1987032.4420137485
2024-11-25,1474814.7407978293,1428423.3550462245,2086648.1296471616,1747277.882052932,2001734.2251102792
